float_id,date,longitude,latitude
303,2026-01-31T00:00:00,4.5,1.5
304,2026-01-01T00:00:00,4.5,1.5
304,2026-01-31T00:00:00,4.5,1.5
305,2026-01-01T00:00:00,4.5,1.5
305,2026-01-31T00:00:00,4.5,1.5
306,2026-01-01T00:00:00,4.5,1.5
306,2026-01-31T00:00:00,4.5,1.5
307,2026-01-01T00:00:00,4.5,1.5
307,2026-01-31T00:00:00,4.5,1.5
308,2026-01-01T00:00:00,4.5,1.5
308,2026-01-31T00:00:00,4.5,1.5
309,2026-01-01T00:00:00,4.5,1.5
309,2026-01-31T00:00:00,4.5,1.5
310,2026-01-01T00:00:00,4.5,1.5
310,2026-01-31T00:00:00,4.5,1.5
311,2026-01-01T00:00:00,4.5,1.5
311,2026-01-31T00:00:00,4.5,1.5
312,2026-01-01T00:00:00,4.5,1.5
312,2026-01-31T00:00:00,4.5,1.5
313,2026-01-01T00:00:00,4.5,1.5
313,2026-01-31T00:00:00,4.5,1.5
314,2026-01-01T00:00:00,4.5,1.5
314,2026-01-31T00:00:00,4.5,1.5
315,2026-01-01T00:00:00,4.5,1.5
315,2026-01-31T00:00:00,4.5,1.5
316,2026-01-01T00:00:00,4.5,1.5
316,2026-01-31T00:00:00,4.5,1.5
317,2026-01-01T00:00:00,4.5,1.5
317,2026-01-31T00:00:00,4.5,1.5
318,2026-01-01T00:00:00,4.5,1.5
318,2026-01-31T00:00:00,5.5,1.5
319,2026-01-01T00:00:00,4.5,1.5
319,2026-01-31T00:00:00,5.5,1.5
320,2026-01-01T00:00:00,5.5,1.5
320,2026-01-31T00:00:00,5.5,1.5
321,2026-01-01T00:00:00,5.5,1.5
321,2026-01-31T00:00:00,5.5,1.5
322,2026-01-01T00:00:00,5.5,1.5
322,2026-01-31T00:00:00,5.5,1.5
323,2026-01-01T00:00:00,5.5,1.5
323,2026-01-31T00:00:00,5.5,1.5
324,2026-01-01T00:00:00,5.5,1.5
324,2026-01-31T00:00:00,5.5,1.5
325,2026-01-01T00:00:00,5.5,1.5
325,2026-01-31T00:00:00,5.5,1.5
326,2026-01-01T00:00:00,5.5,1.5
326,2026-01-31T00:00:00,5.5,1.5
327,2026-01-01T00:00:00,5.5,1.5
327,2026-01-31T00:00:00,5.5,1.5
328,2026-01-01T00:00:00,5.5,1.5
328,2026-01-31T00:00:00,5.5,1.5
329,2026-01-01T00:00:00,5.5,1.5
329,2026-01-31T00:00:00,5.5,1.5
330,2026-01-01T00:00:00,5.5,1.5
330,2026-01-31T00:00:00,5.5,1.5
331,2026-01-01T00:00:00,5.5,1.5
331,2026-01-31T00:00:00,5.5,1.5
332,2026-01-01T00:00:00,5.5,1.5
332,2026-01-31T00:00:00,5.5,1.5
333,2026-01-01T00:00:00,5.5,1.5
333,2026-01-31T00:00:00,5.5,1.5
334,2026-01-01T00:00:00,5.5,1.5
334,2026-01-31T00:00:00,5.5,1.5
335,2026-01-01T00:00:00,5.5,1.5
335,2026-01-31T00:00:00,5.5,1.5
336,2026-01-01T00:00:00,5.5,1.5
336,2026-01-31T00:00:00,5.5,1.5
337,2026-01-01T00:00:00,5.5,1.5
337,2026-01-31T00:00:00,5.5,1.5
338,2026-01-01T00:00:00,5.5,1.5
338,2026-01-31T00:00:00,6.5,1.5
339,2026-01-01T00:00:00,5.5,1.5
339,2026-01-31T00:00:00,6.5,1.5
340,2026-01-01T00:00:00,6.5,1.5
340,2026-01-31T00:00:00,6.5,1.5
341,2026-01-01T00:00:00,6.5,1.5
341,2026-01-31T00:00:00,6.5,1.5
342,2026-01-01T00:00:00,6.5,1.5
342,2026-01-31T00:00:00,6.5,1.5
343,2026-01-01T00:00:00,6.5,1.5
343,2026-01-31T00:00:00,6.5,1.5
344,2026-01-01T00:00:00,6.5,1.5
344,2026-01-31T00:00:00,6.5,1.5
345,2026-01-01T00:00:00,6.5,1.5
345,2026-01-31T00:00:00,6.5,1.5
346,2026-01-01T00:00:00,6.5,1.5
346,2026-01-31T00:00:00,6.5,1.5
347,2026-01-01T00:00:00,6.5,1.5
347,2026-01-31T00:00:00,6.5,1.5
348,2026-01-01T00:00:00,6.5,1.5
348,2026-01-31T00:00:00,6.5,1.5
349,2026-01-01T00:00:00,6.5,1.5
349,2026-01-31T00:00:00,6.5,1.5
350,2026-01-01T00:00:00,6.5,1.5
350,2026-01-31T00:00:00,6.5,1.5
351,2026-01-01T00:00:00,6.5,1.5
351,2026-01-31T00:00:00,6.5,1.5
352,2026-01-01T00:00:00,6.5,1.5
352,2026-01-31T00:00:00,6.5,1.5
353,2026-01-01T00:00:00,6.5,1.5
353,2026-01-31T00:00:00,6.5,1.5
354,2026-01-01T00:00:00,6.5,1.5
354,2026-01-31T00:00:00,6.5,1.5
355,2026-01-01T00:00:00,6.5,1.5
355,2026-01-31T00:00:00,6.5,1.5
356,2026-01-01T00:00:00,6.5,1.5
356,2026-01-31T00:00:00,6.5,1.5
357,2026-01-01T00:00:00,6.5,1.5
357,2026-01-31T00:00:00,6.5,1.5
358,2026-01-01T00:00:00,6.5,1.5
358,2026-01-31T00:00:00,7.5,1.5
359,2026-01-01T00:00:00,6.5,1.5
359,2026-01-31T00:00:00,7.5,1.5
360,2026-01-01T00:00:00,7.5,1.5
360,2026-01-31T00:00:00,7.5,1.5
361,2026-01-01T00:00:00,7.5,1.5
361,2026-01-31T00:00:00,7.5,1.5
362,2026-01-01T00:00:00,7.5,1.5
362,2026-01-31T00:00:00,7.5,1.5
363,2026-01-01T00:00:00,7.5,1.5
363,2026-01-31T00:00:00,7.5,1.5
364,2026-01-01T00:00:00,7.5,1.5
364,2026-01-31T00:00:00,7.5,1.5
365,2026-01-01T00:00:00,7.5,1.5
365,2026-01-31T00:00:00,7.5,1.5
366,2026-01-01T00:00:00,7.5,1.5
366,2026-01-31T00:00:00,7.5,1.5
367,2026-01-01T00:00:00,7.5,1.5
367,2026-01-31T00:00:00,7.5,1.5
368,2026-01-01T00:00:00,7.5,1.5
368,2026-01-31T00:00:00,7.5,1.5
369,2026-01-01T00:00:00,7.5,1.5
369,2026-01-31T00:00:00,7.5,1.5
370,2026-01-01T00:00:00,7.5,1.5
370,2026-01-31T00:00:00,7.5,1.5
371,2026-01-01T00:00:00,7.5,1.5
371,2026-01-31T00:00:00,7.5,1.5
372,2026-01-01T00:00:00,7.5,1.5
372,2026-01-31T00:00:00,7.5,1.5
373,2026-01-01T00:00:00,7.5,1.5
373,2026-01-31T00:00:00,7.5,1.5
374,2026-01-01T00:00:00,7.5,1.5
374,2026-01-31T00:00:00,7.5,1.5
375,2026-01-01T00:00:00,7.5,1.5
375,2026-01-31T00:00:00,7.5,1.5
376,2026-01-01T00:00:00,7.5,1.5
376,2026-01-31T00:00:00,7.5,1.5
377,2026-01-01T00:00:00,7.5,1.5
377,2026-01-31T00:00:00,7.5,1.5
378,2026-01-01T00:00:00,7.5,1.5
378,2026-01-31T00:00:00,8.5,1.5
379,2026-01-01T00:00:00,7.5,1.5
379,2026-01-31T00:00:00,8.5,1.5
380,2026-01-01T00:00:00,8.5,1.5
380,2026-01-31T00:00:00,8.5,1.5
381,2026-01-01T00:00:00,8.5,1.5
381,2026-01-31T00:00:00,8.5,1.5
382,2026-01-01T00:00:00,8.5,1.5
382,2026-01-31T00:00:00,8.5,1.5
383,2026-01-01T00:00:00,8.5,1.5
383,2026-01-31T00:00:00,8.5,1.5
384,2026-01-01T00:00:00,8.5,1.5
384,2026-01-31T00:00:00,8.5,1.5
385,2026-01-01T00:00:00,8.5,1.5
385,2026-01-31T00:00:00,8.5,1.5
386,2026-01-01T00:00:00,8.5,1.5
386,2026-01-31T00:00:00,8.5,1.5
387,2026-01-01T00:00:00,8.5,1.5
387,2026-01-31T00:00:00,8.5,1.5
388,2026-01-01T00:00:00,8.5,1.5
388,2026-01-31T00:00:00,8.5,1.5
389,2026-01-01T00:00:00,8.5,1.5
389,2026-01-31T00:00:00,8.5,1.5
390,2026-01-01T00:00:00,8.5,1.5
390,2026-01-31T00:00:00,8.5,1.5
391,2026-01-01T00:00:00,8.5,1.5
391,2026-01-31T00:00:00,8.5,1.5
392,2026-01-01T00:00:00,8.5,1.5
392,2026-01-31T00:00:00,8.5,1.5
393,2026-01-01T00:00:00,8.5,1.5
393,2026-01-31T00:00:00,8.5,1.5
394,2026-01-01T00:00:00,8.5,1.5
394,2026-01-31T00:00:00,8.5,1.5
395,2026-01-01T00:00:00,8.5,1.5
395,2026-01-31T00:00:00,8.5,1.5
396,2026-01-01T00:00:00,8.5,1.5
396,2026-01-31T00:00:00,8.5,1.5
397,2026-01-01T00:00:00,8.5,1.5
397,2026-01-31T00:00:00,8.5,1.5
398,2026-01-01T00:00:00,8.5,1.5
398,2026-01-31T00:00:00,9.5,1.5
399,2026-01-01T00:00:00,8.5,1.5
399,2026-01-31T00:00:00,9.5,1.5
400,2026-01-01T00:00:00,9.5,1.5
400,2026-01-31T00:00:00,9.5,1.5
401,2026-01-01T00:00:00,9.5,1.5
401,2026-01-31T00:00:00,9.5,1.5
402,2026-01-01T00:00:00,9.5,1.5
402,2026-01-31T00:00:00,9.5,1.5
403,2026-01-01T00:00:00,9.5,1.5
403,2026-01-31T00:00:00,9.5,1.5
404,2026-01-01T00:00:00,9.5,1.5
404,2026-01-31T00:00:00,9.5,1.5
405,2026-01-01T00:00:00,9.5,1.5
405,2026-01-31T00:00:00,9.5,1.5
406,2026-01-01T00:00:00,9.5,1.5
406,2026-01-31T00:00:00,9.5,1.5
407,2026-01-01T00:00:00,9.5,1.5
407,2026-01-31T00:00:00,9.5,1.5
408,2026-01-01T00:00:00,9.5,1.5
408,2026-01-31T00:00:00,9.5,1.5
409,2026-01-01T00:00:00,9.5,1.5
409,2026-01-31T00:00:00,9.5,1.5
410,2026-01-01T00:00:00,9.5,1.5
410,2026-01-31T00:00:00,9.5,1.5
411,2026-01-01T00:00:00,9.5,1.5
411,2026-01-31T00:00:00,9.5,1.5
412,2026-01-01T00:00:00,9.5,1.5
412,2026-01-31T00:00:00,9.5,1.5
413,2026-01-01T00:00:00,9.5,1.5
413,2026-01-31T00:00:00,9.5,1.5
414,2026-01-01T00:00:00,9.5,1.5
414,2026-01-31T00:00:00,9.5,1.5
415,2026-01-01T00:00:00,9.5,1.5
415,2026-01-31T00:00:00,9.5,1.5
416,2026-01-01T00:00:00,9.5,1.5
416,2026-01-31T00:00:00,9.5,1.5
417,2026-01-01T00:00:00,9.5,1.5
417,2026-01-31T00:00:00,9.5,1.5
418,2026-01-01T00:00:00,9.5,1.5
418,2026-01-31T00:00:00,10.5,1.5
419,2026-01-01T00:00:00,9.5,1.5
419,2026-01-31T00:00:00,10.5,1.5
420,2026-01-01T00:00:00,10.5,1.5
420,2026-01-31T00:00:00,10.5,1.5
421,2026-01-01T00:00:00,10.5,1.5
421,2026-01-31T00:00:00,10.5,1.5
422,2026-01-01T00:00:00,10.5,1.5
422,2026-01-31T00:00:00,10.5,1.5
423,2026-01-01T00:00:00,10.5,1.5
423,2026-01-31T00:00:00,10.5,1.5
424,2026-01-01T00:00:00,10.5,1.5
424,2026-01-31T00:00:00,10.5,1.5
425,2026-01-01T00:00:00,10.5,1.5
425,2026-01-31T00:00:00,10.5,1.5
426,2026-01-01T00:00:00,10.5,1.5
426,2026-01-31T00:00:00,10.5,1.5
427,2026-01-01T00:00:00,10.5,1.5
427,2026-01-31T00:00:00,10.5,1.5
428,2026-01-01T00:00:00,10.5,1.5
428,2026-01-31T00:00:00,10.5,1.5
429,2026-01-01T00:00:00,10.5,1.5
429,2026-01-31T00:00:00,10.5,1.5
430,2026-01-01T00:00:00,10.5,1.5
430,2026-01-31T00:00:00,10.5,1.5
431,2026-01-01T00:00:00,10.5,1.5
431,2026-01-31T00:00:00,10.5,1.5
432,2026-01-01T00:00:00,10.5,1.5
432,2026-01-31T00:00:00,10.5,1.5
433,2026-01-01T00:00:00,10.5,1.5
433,2026-01-31T00:00:00,10.5,1.5
434,2026-01-01T00:00:00,10.5,1.5
434,2026-01-31T00:00:00,10.5,1.5
435,2026-01-01T00:00:00,10.5,1.5
435,2026-01-31T00:00:00,10.5,1.5
436,2026-01-01T00:00:00,10.5,1.5
436,2026-01-31T00:00:00,10.5,1.5
437,2026-01-01T00:00:00,10.5,1.5
437,2026-01-31T00:00:00,10.5,1.5
438,2026-01-01T00:00:00,10.5,1.5
438,2026-01-31T00:00:00,9.5,1.5
439,2026-01-01T00:00:00,10.5,1.5
439,2026-01-31T00:00:00,9.5,1.5
440,2026-01-01T00:00:00,0.5,2.5
440,2026-01-31T00:00:00,0.5,2.5
441,2026-01-01T00:00:00,0.5,2.5
441,2026-01-31T00:00:00,0.5,2.5
442,2026-01-01T00:00:00,0.5,2.5
442,2026-01-31T00:00:00,0.5,2.5
443,2026-01-01T00:00:00,0.5,2.5
443,2026-01-31T00:00:00,0.5,2.5
444,2026-01-01T00:00:00,0.5,2.5
444,2026-01-31T00:00:00,0.5,2.5
445,2026-01-01T00:00:00,0.5,2.5
445,2026-01-31T00:00:00,0.5,2.5
446,2026-01-01T00:00:00,0.5,2.5
446,2026-01-31T00:00:00,0.5,2.5
447,2026-01-01T00:00:00,0.5,2.5
447,2026-01-31T00:00:00,0.5,2.5
448,2026-01-01T00:00:00,0.5,2.5
448,2026-01-31T00:00:00,0.5,2.5
449,2026-01-01T00:00:00,0.5,2.5
449,2026-01-31T00:00:00,0.5,2.5
450,2026-01-01T00:00:00,0.5,2.5
450,2026-01-31T00:00:00,0.5,2.5
451,2026-01-01T00:00:00,0.5,2.5
451,2026-01-31T00:00:00,0.5,2.5
452,2026-01-01T00:00:00,0.5,2.5
452,2026-01-31T00:00:00,0.5,2.5
453,2026-01-01T00:00:00,0.5,2.5
453,2026-01-31T00:00:00,0.5,2.5
454,2026-01-01T00:00:00,0.5,2.5
454,2026-01-31T00:00:00,0.5,2.5
455,2026-01-01T00:00:00,0.5,2.5
455,2026-01-31T00:00:00,0.5,2.5
456,2026-01-01T00:00:00,0.5,2.5
456,2026-01-31T00:00:00,1.5,2.5
457,2026-01-01T00:00:00,0.5,2.5
457,2026-01-31T00:00:00,1.5,2.5
458,2026-01-01T00:00:00,0.5,2.5
458,2026-01-31T00:00:00,1.5,2.5
459,2026-01-01T00:00:00,0.5,2.5
459,2026-01-31T00:00:00,1.5,2.5
460,2026-01-01T00:00:00,1.5,2.5
460,2026-01-31T00:00:00,1.5,2.5
461,2026-01-01T00:00:00,1.5,2.5
461,2026-01-31T00:00:00,1.5,2.5
462,2026-01-01T00:00:00,1.5,2.5
462,2026-01-31T00:00:00,1.5,2.5
463,2026-01-01T00:00:00,1.5,2.5
463,2026-01-31T00:00:00,1.5,2.5
464,2026-01-01T00:00:00,1.5,2.5
464,2026-01-31T00:00:00,1.5,2.5
465,2026-01-01T00:00:00,1.5,2.5
465,2026-01-31T00:00:00,1.5,2.5
466,2026-01-01T00:00:00,1.5,2.5
466,2026-01-31T00:00:00,1.5,2.5
467,2026-01-01T00:00:00,1.5,2.5
467,2026-01-31T00:00:00,1.5,2.5
468,2026-01-01T00:00:00,1.5,2.5
468,2026-01-31T00:00:00,1.5,2.5
469,2026-01-01T00:00:00,1.5,2.5
469,2026-01-31T00:00:00,1.5,2.5
470,2026-01-01T00:00:00,1.5,2.5
470,2026-01-31T00:00:00,1.5,2.5
471,2026-01-01T00:00:00,1.5,2.5
471,2026-01-31T00:00:00,1.5,2.5
472,2026-01-01T00:00:00,1.5,2.5
472,2026-01-31T00:00:00,1.5,2.5
473,2026-01-01T00:00:00,1.5,2.5
473,2026-01-31T00:00:00,1.5,2.5
474,2026-01-01T00:00:00,1.5,2.5
474,2026-01-31T00:00:00,1.5,2.5
475,2026-01-01T00:00:00,1.5,2.5
475,2026-01-31T00:00:00,1.5,2.5
476,2026-01-01T00:00:00,1.5,2.5
476,2026-01-31T00:00:00,2.5,2.5
477,2026-01-01T00:00:00,1.5,2.5
477,2026-01-31T00:00:00,2.5,2.5
478,2026-01-01T00:00:00,1.5,2.5
478,2026-01-31T00:00:00,2.5,2.5
479,2026-01-01T00:00:00,1.5,2.5
479,2026-01-31T00:00:00,2.5,2.5
480,2026-01-01T00:00:00,2.5,2.5
480,2026-01-31T00:00:00,2.5,2.5
481,2026-01-01T00:00:00,2.5,2.5
481,2026-01-31T00:00:00,2.5,2.5
482,2026-01-01T00:00:00,2.5,2.5
482,2026-01-31T00:00:00,2.5,2.5
483,2026-01-01T00:00:00,2.5,2.5
483,2026-01-31T00:00:00,2.5,2.5
484,2026-01-01T00:00:00,2.5,2.5
484,2026-01-31T00:00:00,2.5,2.5
485,2026-01-01T00:00:00,2.5,2.5
485,2026-01-31T00:00:00,2.5,2.5
486,2026-01-01T00:00:00,2.5,2.5
486,2026-01-31T00:00:00,2.5,2.5
487,2026-01-01T00:00:00,2.5,2.5
487,2026-01-31T00:00:00,2.5,2.5
488,2026-01-01T00:00:00,2.5,2.5
488,2026-01-31T00:00:00,2.5,2.5
489,2026-01-01T00:00:00,2.5,2.5
489,2026-01-31T00:00:00,2.5,2.5
490,2026-01-01T00:00:00,2.5,2.5
490,2026-01-31T00:00:00,2.5,2.5
491,2026-01-01T00:00:00,2.5,2.5
491,2026-01-31T00:00:00,2.5,2.5
492,2026-01-01T00:00:00,2.5,2.5
492,2026-01-31T00:00:00,2.5,2.5
493,2026-01-01T00:00:00,2.5,2.5
493,2026-01-31T00:00:00,2.5,2.5
494,2026-01-01T00:00:00,2.5,2.5
494,2026-01-31T00:00:00,2.5,2.5
495,2026-01-01T00:00:00,2.5,2.5
495,2026-01-31T00:00:00,2.5,2.5
496,2026-01-01T00:00:00,2.5,2.5
496,2026-01-31T00:00:00,3.5,2.5
497,2026-01-01T00:00:00,2.5,2.5
497,2026-01-31T00:00:00,3.5,2.5
498,2026-01-01T00:00:00,2.5,2.5
498,2026-01-31T00:00:00,3.5,2.5
499,2026-01-01T00:00:00,2.5,2.5
499,2026-01-31T00:00:00,3.5,2.5
500,2026-01-01T00:00:00,3.5,2.5
500,2026-01-31T00:00:00,3.5,2.5
501,2026-01-01T00:00:00,3.5,2.5
501,2026-01-31T00:00:00,3.5,2.5
502,2026-01-01T00:00:00,3.5,2.5
502,2026-01-31T00:00:00,3.5,2.5
503,2026-01-01T00:00:00,3.5,2.5
503,2026-01-31T00:00:00,3.5,2.5
504,2026-01-01T00:00:00,3.5,2.5
504,2026-01-31T00:00:00,3.5,2.5
505,2026-01-01T00:00:00,3.5,2.5
505,2026-01-31T00:00:00,3.5,2.5
506,2026-01-01T00:00:00,3.5,2.5
506,2026-01-31T00:00:00,3.5,2.5
507,2026-01-01T00:00:00,3.5,2.5
507,2026-01-31T00:00:00,3.5,2.5
508,2026-01-01T00:00:00,3.5,2.5
508,2026-01-31T00:00:00,3.5,2.5
509,2026-01-01T00:00:00,3.5,2.5
509,2026-01-31T00:00:00,3.5,2.5
510,2026-01-01T00:00:00,3.5,2.5
510,2026-01-31T00:00:00,3.5,2.5
511,2026-01-01T00:00:00,3.5,2.5
511,2026-01-31T00:00:00,3.5,2.5
512,2026-01-01T00:00:00,3.5,2.5
512,2026-01-31T00:00:00,3.5,2.5
513,2026-01-01T00:00:00,3.5,2.5
513,2026-01-31T00:00:00,3.5,2.5
514,2026-01-01T00:00:00,3.5,2.5
514,2026-01-31T00:00:00,3.5,2.5
515,2026-01-01T00:00:00,3.5,2.5
515,2026-01-31T00:00:00,3.5,2.5
516,2026-01-01T00:00:00,3.5,2.5
516,2026-01-31T00:00:00,4.5,2.5
517,2026-01-01T00:00:00,3.5,2.5
517,2026-01-31T00:00:00,4.5,2.5
518,2026-01-01T00:00:00,3.5,2.5
518,2026-01-31T00:00:00,4.5,2.5
519,2026-01-01T00:00:00,3.5,2.5
519,2026-01-31T00:00:00,4.5,2.5
520,2026-01-01T00:00:00,4.5,2.5
520,2026-01-31T00:00:00,4.5,2.5
521,2026-01-01T00:00:00,4.5,2.5
521,2026-01-31T00:00:00,4.5,2.5
522,2026-01-01T00:00:00,4.5,2.5
522,2026-01-31T00:00:00,4.5,2.5
523,2026-01-01T00:00:00,4.5,2.5
523,2026-01-31T00:00:00,4.5,2.5
524,2026-01-01T00:00:00,4.5,2.5
524,2026-01-31T00:00:00,4.5,2.5
525,2026-01-01T00:00:00,4.5,2.5
525,2026-01-31T00:00:00,4.5,2.5
526,2026-01-01T00:00:00,4.5,2.5
526,2026-01-31T00:00:00,4.5,2.5
527,2026-01-01T00:00:00,4.5,2.5
527,2026-01-31T00:00:00,4.5,2.5
528,2026-01-01T00:00:00,4.5,2.5
528,2026-01-31T00:00:00,4.5,2.5
529,2026-01-01T00:00:00,4.5,2.5
529,2026-01-31T00:00:00,4.5,2.5
530,2026-01-01T00:00:00,4.5,2.5
530,2026-01-31T00:00:00,4.5,2.5
531,2026-01-01T00:00:00,4.5,2.5
531,2026-01-31T00:00:00,4.5,2.5
532,2026-01-01T00:00:00,4.5,2.5
532,2026-01-31T00:00:00,4.5,2.5
533,2026-01-01T00:00:00,4.5,2.5
533,2026-01-31T00:00:00,4.5,2.5
534,2026-01-01T00:00:00,4.5,2.5
534,2026-01-31T00:00:00,4.5,2.5
535,2026-01-01T00:00:00,4.5,2.5
535,2026-01-31T00:00:00,4.5,2.5
536,2026-01-01T00:00:00,4.5,2.5
536,2026-01-31T00:00:00,5.5,2.5
537,2026-01-01T00:00:00,4.5,2.5
537,2026-01-31T00:00:00,5.5,2.5
538,2026-01-01T00:00:00,4.5,2.5
538,2026-01-31T00:00:00,5.5,2.5
539,2026-01-01T00:00:00,4.5,2.5
539,2026-01-31T00:00:00,5.5,2.5
540,2026-01-01T00:00:00,5.5,2.5
540,2026-01-31T00:00:00,5.5,2.5
541,2026-01-01T00:00:00,5.5,2.5
541,2026-01-31T00:00:00,5.5,2.5
542,2026-01-01T00:00:00,5.5,2.5
542,2026-01-31T00:00:00,5.5,2.5
543,2026-01-01T00:00:00,5.5,2.5
543,2026-01-31T00:00:00,5.5,2.5
544,2026-01-01T00:00:00,5.5,2.5
544,2026-01-31T00:00:00,5.5,2.5
545,2026-01-01T00:00:00,5.5,2.5
545,2026-01-31T00:00:00,5.5,2.5
546,2026-01-01T00:00:00,5.5,2.5
546,2026-01-31T00:00:00,5.5,2.5
547,2026-01-01T00:00:00,5.5,2.5
547,2026-01-31T00:00:00,5.5,2.5
548,2026-01-01T00:00:00,5.5,2.5
548,2026-01-31T00:00:00,5.5,2.5
549,2026-01-01T00:00:00,5.5,2.5
549,2026-01-31T00:00:00,5.5,2.5
550,2026-01-01T00:00:00,5.5,2.5
550,2026-01-31T00:00:00,5.5,2.5
551,2026-01-01T00:00:00,5.5,2.5
551,2026-01-31T00:00:00,5.5,2.5
552,2026-01-01T00:00:00,5.5,2.5
552,2026-01-31T00:00:00,5.5,2.5
553,2026-01-01T00:00:00,5.5,2.5
553,2026-01-31T00:00:00,5.5,2.5
554,2026-01-01T00:00:00,5.5,2.5
554,2026-01-31T00:00:00,5.5,2.5
555,2026-01-01T00:00:00,5.5,2.5
555,2026-01-31T00:00:00,5.5,2.5
556,2026-01-01T00:00:00,5.5,2.5
556,2026-01-31T00:00:00,6.5,2.5
557,2026-01-01T00:00:00,5.5,2.5
557,2026-01-31T00:00:00,6.5,2.5
558,2026-01-01T00:00:00,5.5,2.5
558,2026-01-31T00:00:00,6.5,2.5
559,2026-01-01T00:00:00,5.5,2.5
559,2026-01-31T00:00:00,6.5,2.5
560,2026-01-01T00:00:00,6.5,2.5
560,2026-01-31T00:00:00,6.5,2.5
561,2026-01-01T00:00:00,6.5,2.5
561,2026-01-31T00:00:00,6.5,2.5
562,2026-01-01T00:00:00,6.5,2.5
562,2026-01-31T00:00:00,6.5,2.5
563,2026-01-01T00:00:00,6.5,2.5
563,2026-01-31T00:00:00,6.5,2.5
564,2026-01-01T00:00:00,6.5,2.5
564,2026-01-31T00:00:00,6.5,2.5
565,2026-01-01T00:00:00,6.5,2.5
565,2026-01-31T00:00:00,6.5,2.5
566,2026-01-01T00:00:00,6.5,2.5
566,2026-01-31T00:00:00,6.5,2.5
567,2026-01-01T00:00:00,6.5,2.5
567,2026-01-31T00:00:00,6.5,2.5
568,2026-01-01T00:00:00,6.5,2.5
568,2026-01-31T00:00:00,6.5,2.5
569,2026-01-01T00:00:00,6.5,2.5
569,2026-01-31T00:00:00,6.5,2.5
570,2026-01-01T00:00:00,6.5,2.5
570,2026-01-31T00:00:00,6.5,2.5
571,2026-01-01T00:00:00,6.5,2.5
571,2026-01-31T00:00:00,6.5,2.5
572,2026-01-01T00:00:00,6.5,2.5
572,2026-01-31T00:00:00,6.5,2.5
573,2026-01-01T00:00:00,6.5,2.5
573,2026-01-31T00:00:00,6.5,2.5
574,2026-01-01T00:00:00,6.5,2.5
574,2026-01-31T00:00:00,6.5,2.5
575,2026-01-01T00:00:00,6.5,2.5
575,2026-01-31T00:00:00,6.5,2.5
576,2026-01-01T00:00:00,6.5,2.5
576,2026-01-31T00:00:00,7.5,2.5
577,2026-01-01T00:00:00,6.5,2.5
577,2026-01-31T00:00:00,7.5,2.5
578,2026-01-01T00:00:00,6.5,2.5
578,2026-01-31T00:00:00,7.5,2.5
579,2026-01-01T00:00:00,6.5,2.5
579,2026-01-31T00:00:00,7.5,2.5
580,2026-01-01T00:00:00,7.5,2.5
580,2026-01-31T00:00:00,7.5,2.5
581,2026-01-01T00:00:00,7.5,2.5
581,2026-01-31T00:00:00,7.5,2.5
582,2026-01-01T00:00:00,7.5,2.5
582,2026-01-31T00:00:00,7.5,2.5
583,2026-01-01T00:00:00,7.5,2.5
583,2026-01-31T00:00:00,7.5,2.5
584,2026-01-01T00:00:00,7.5,2.5
584,2026-01-31T00:00:00,7.5,2.5
585,2026-01-01T00:00:00,7.5,2.5
585,2026-01-31T00:00:00,7.5,2.5
586,2026-01-01T00:00:00,7.5,2.5
586,2026-01-31T00:00:00,7.5,2.5
587,2026-01-01T00:00:00,7.5,2.5
587,2026-01-31T00:00:00,7.5,2.5
588,2026-01-01T00:00:00,7.5,2.5
588,2026-01-31T00:00:00,7.5,2.5
589,2026-01-01T00:00:00,7.5,2.5
589,2026-01-31T00:00:00,7.5,2.5
590,2026-01-01T00:00:00,7.5,2.5
590,2026-01-31T00:00:00,7.5,2.5
591,2026-01-01T00:00:00,7.5,2.5
591,2026-01-31T00:00:00,7.5,2.5
592,2026-01-01T00:00:00,7.5,2.5
592,2026-01-31T00:00:00,7.5,2.5
593,2026-01-01T00:00:00,7.5,2.5
593,2026-01-31T00:00:00,7.5,2.5
594,2026-01-01T00:00:00,7.5,2.5
594,2026-01-31T00:00:00,7.5,2.5
595,2026-01-01T00:00:00,7.5,2.5
595,2026-01-31T00:00:00,7.5,2.5
596,2026-01-01T00:00:00,7.5,2.5
596,2026-01-31T00:00:00,8.5,2.5
597,2026-01-01T00:00:00,7.5,2.5
597,2026-01-31T00:00:00,8.5,2.5
598,2026-01-01T00:00:00,7.5,2.5
598,2026-01-31T00:00:00,8.5,2.5
599,2026-01-01T00:00:00,7.5,2.5
599,2026-01-31T00:00:00,8.5,2.5
600,2026-01-01T00:00:00,8.5,2.5
600,2026-01-31T00:00:00,8.5,2.5
601,2026-01-01T00:00:00,8.5,2.5
601,2026-01-31T00:00:00,8.5,2.5
602,2026-01-01T00:00:00,8.5,2.5
602,2026-01-31T00:00:00,8.5,2.5
603,2026-01-01T00:00:00,8.5,2.5
603,2026-01-31T00:00:00,8.5,2.5
604,2026-01-01T00:00:00,8.5,2.5
604,2026-01-31T00:00:00,8.5,2.5
605,2026-01-01T00:00:00,8.5,2.5
605,2026-01-31T00:00:00,8.5,2.5
606,2026-01-01T00:00:00,8.5,2.5
606,2026-01-31T00:00:00,8.5,2.5
607,2026-01-01T00:00:00,8.5,2.5
